population_growth_rate,housing_price_base,employment_rate,land_development_capacity,transportation_cost,income_median,zoning_density,amenity_score,urban_development_index
0.028010407948742204,300606.5178748799,0.8592328305350487,342.4837688499943,0.35396376985627465,101621.3402492491,0.9010048076358097,3.379951568515358,86.5286148344796
0.031022606344827834,114376.90951869683,0.7095191081596071,294.1900856184095,0.15040521354285938,83174.99345121096,0.1274502249451445,0.37348188749214417,56.28284009813328
0.042017025229684625,244076.25656450517,0.5571772306933481,285.00946702466194,0.3872968410183193,49423.89247471589,0.6606014282371002,0.85347464993768,68.64943972892256
0.029328580472454797,354971.96059928264,0.8267411001751976,489.1334357581406,0.2629871706675857,59066.08256471214,0.8156675752918333,2.708322512620742,82.53275565004594
0.02475371393175363,131382.55253690638,0.5114078345369559,483.1917866050663,0.41963025905098084,92637.67854843283,0.46805764997284294,1.7329432007084578,75.23342669408113
0.029715199911775424,385838.36908002495,0.797088819522979,175.97025362567427,0.4778839875249651,96410.72250261916,0.5989186472602607,6.117207462343522,68.20001327911693
0.023882002809250548,199092.39580046298,0.6601877053930677,391.0307497089661,0.017052809428580375,40446.53764562246,0.14140237781957748,0.40728802318970136,46.59044761808313
0.026337822308929636,139133.66426040058,0.7212271438025746,263.0622968512546,0.09486891625590743,69046.64843141758,0.45865426095763606,6.158500980522165,79.46638175162026
0.03357921428904397,118121.60390881781,0.668575676581912,331.63696207140634,0.25653676670424297,107084.085706949,0.6928242684570505,1.629344270814297,92.68596811912235
0.0061930089743729815,334310.2325093853,0.9231036086412309,308.96338004414554,0.20020326384119574,87895.93965981179,0.512427601442365,5.45616789315935,57.5311668431618
0.047365916394943634,254441.0551203097,0.9325357537207614,457.4077888802287,0.10593765604675524,36242.51707876489,0.190700201239684,0.18221825651549728,61.44650134409459
0.008203489180710306,227590.25211750454,0.8801938899362545,60.472371081121636,0.40908955646857853,55366.929729605996,0.20634834485949063,6.967371653641506,40.446320168557044
0.03330242810509478,450988.80541082117,0.8307819697117486,411.5664186731819,0.14819694055994018,45969.558940175055,0.7755532764767725,8.06834739267264,88.77749356116455
0.021740813860675244,410565.1842967987,0.653361593113858,468.84079652160415,0.4306222484030758,68609.46246375165,0.7757839610123476,7.545428740846823,81.45771322814173
0.009640574097616969,461021.16267182666,0.7273635676015358,421.90585974848375,0.16682430450499977,110597.09056465804,0.45028151086074686,0.1083765148029836,55.322077924289665
0.047777321612190025,329375.15524931444,0.7843267454764096,251.8004848902439,0.15367327813205162,59579.809083292435,0.7052666104693346,7.5237452943768,86.71399301304857
0.04062105696766319,415847.25711782154,0.5410427463719106,272.48913711616166,0.0382037924081557,79457.5994091362,0.4973774512360394,8.877041827582998,77.65173778759227
0.011434625692377614,404604.2526869889,0.7781981284923174,95.50520425525562,0.051212334996348745,93087.2218313208,0.16548670572777419,8.218600592903563,49.782694290121135
0.03678090022204233,132539.51225675992,0.5381769713383363,493.9878103255289,0.19339268992049896,63357.79323602018,0.8315196105317523,9.472485773838587,100.0
0.039971611216734655,323361.699894322,0.6908999041611393,457.8594732926312,0.06448676633001416,74336.25938617732,0.11021828029067716,4.6866064199412625,60.94712604501622
0.007533647405682681,147527.16650722877,0.5528868110496972,342.1446359522286,0.3755619908400574,82503.18885874437,0.9659552936270878,3.748705795237041,69.10003601243926
0.015061812733375372,485289.0157762445,0.5054695136104174,486.44547201843756,0.031148356855782294,110202.8802328264,0.5749309981776699,9.929647961193004,77.44781558407695
0.008320845413092949,321541.7137605283,0.9361861410285945,285.39402987656695,0.31840533268627863,92617.38200861555,0.5090869582909959,6.275580800840634,65.29785145227001
0.0070450871153656044,212385.27583689213,0.9276851678344513,450.61870275091235,0.23327180886499935,85811.93380213832,0.3496430646830194,1.881211597237613,57.599708136339814
0.0258664282222992,241340.89121042113,0.7626452503328924,84.98058663424317,0.48745345575642157,118758.96700316426,0.7283455426177706,5.360963663441204,70.08529104666697
0.03581290276492457,165046.77573795652,0.909917233022229,420.14175931542604,0.47540195751304276,95314.7557549524,0.6520736763422109,4.182430362906189,95.44530057761082
0.0469727817509306,446425.55580016336,0.5203484015477853,61.865138523763406,0.19446704977024432,102949.79977036496,0.98854851638345,1.5041689110352818,53.74470204163048
0.048646147901657145,436847.5692542835,0.877247917120012,260.91192190773666,0.21326155614545594,54606.63647376356,0.15073794698583443,8.647223762550531,66.64837046040624
0.041580545410853494,499887.06931445224,0.9484865766832573,299.9442675211824,0.38680383343845015,115028.91568941851,0.8646826516096703,2.4734810174319763,87.24973787935149
0.04793229622664251,342469.85378035204,0.6028892624765583,352.26530798263553,0.312882837824369,62234.644622955646,0.20220183297966612,6.715731955927996,65.35580326560492
0.028413846540670702,408927.3566942557,0.734073575500397,433.48167514334307,0.28043435099949793,80484.41743818476,0.8889882423925105,4.034828662123971,88.68993081786986
0.03668358956446506,185185.6646035643,0.5613671640140464,56.545099550546865,0.18178790381523252,83092.59181691697,0.4530196405897591,4.374749220237291,59.02762565251355
0.045687141252218684,239302.18680932015,0.7312952701219149,402.6438557335144,0.20430596333742237,85987.80302050861,0.8761273378720706,9.495206236576422,100.0
0.025661109030721763,492013.0301141908,0.7216781422967913,197.9382246293787,0.3203664186151956,51613.10569003738,0.16827699529779755,1.2887972191064923,37.845642580237595
0.01076206275309976,160761.07740491774,0.5624722276922346,338.3936351614466,0.09912124135558095,61110.05549914769,0.9071095689154106,4.739616402628723,67.59339442230845
0.013653005846390186,116347.44650659154,0.576020778382474,175.36565256438138,0.09673513729560593,37983.22803813501,0.20857228399054073,4.607787680327258,46.58828587511427
0.014285017328260666,245707.9444192302,0.7265377718846856,360.67767288321437,0.029262948522138475,101946.93590181383,0.665110350541817,0.8175903194887191,70.72208981126285
0.041279057590687764,399303.8761534633,0.5830344587103697,144.20719550151964,0.19153133036777717,73607.06866719192,0.6564292943772664,3.689136395697724,64.98597829666289
0.025814062225991658,398988.3752535026,0.5165074413007691,163.59662495480933,0.3595412970834307,110568.61539184794,0.5605096979040995,5.321134852653157,61.56129127953737
0.028967776990476046,196988.20145389187,0.6211594539272214,219.77787339708019,0.019834886911085918,58987.124902486044,0.2903032062968902,3.2749735217791462,55.60256158325425
0.010389295931866306,456210.91229595797,0.7671166040993218,355.59604361502033,0.39669390691759576,74859.79790361515,0.17822825927868133,5.371065418185478,50.996995580945466
0.024424679580335576,151032.1211182255,0.627699157609426,213.3870333793858,0.3264994482524846,81370.04742020207,0.4204870533080617,9.865152487929796,74.70353644996062
0.032259866871059924,194890.7166943978,0.5458021126791817,118.78661263294941,0.130519286908409,44461.32359336001,0.26791032164617523,2.850951686938471,45.56897289689153
0.02346785721453477,492951.44676344254,0.5504175059756236,229.03501957058373,0.4850405123049307,107895.64133045822,0.8353648638543519,2.579028270449398,62.662850848195156
0.012689941432552962,367457.2879697724,0.9182191951074136,300.5433018562684,0.2900902178402509,55198.11842942558,0.7925436398727432,1.8704374855752337,57.737456293422994
0.02784246704080048,196963.8929660321,0.5516765711326416,324.7790190987347,0.15142897108772532,82311.4399280351,0.2389264437467821,4.811401018548175,58.97338612771894
0.028966524464821366,120729.41472897076,0.6514719251872643,110.48660462253841,0.04105373553165619,119096.42091509508,0.39011846047725074,8.09874445854635,80.29745817763187
0.0392102536950359,338255.49624313775,0.7122092848475712,235.32841136627084,0.1809454506060677,113657.62298230432,0.8475574670089562,9.650269106665126,91.51593015982105
0.010593375056849513,392346.9900814577,0.922253205569467,131.55487977454706,0.04258317100972098,96700.85843610532,0.6170258018619207,8.41828776758272,65.50595509136096
0.014073229402148505,165462.3771462818,0.5739196090689468,416.558624104122,0.33594663814113807,77075.88822922074,0.42294743571115223,8.772005408131083,69.64716170295289
0.022660029834018595,426639.7757886308,0.6976107088565983,219.62499324120841,0.23671309497810716,57124.00867477279,0.772848442158626,5.027203900924792,67.33960716932798
0.022275104961794516,317421.14444559545,0.9079124499340461,330.90709816129646,0.06728003994709839,114584.89112521276,0.6649372477642761,3.3490561465708613,83.81361736642334
0.011267243269852428,417610.0757081184,0.7790327401678311,290.0574913893447,0.44800736569496924,100973.74901020777,0.23650739175947608,3.1172206779554825,50.226211095807585
0.006508959563110072,327955.87394852657,0.8431064085833107,444.5445365427872,0.17762005687079466,103913.15742048116,0.19956856325968653,8.464522917345182,56.76478172822313
0.01073698980493921,258914.9162241469,0.858782914600799,117.4628423069482,0.12233318366399432,95002.73115537596,0.748032882891467,6.411476328852973,65.43730204748888
0.016330957650812876,238278.39740156778,0.5817189725606415,458.80275260013275,0.29586197943539905,66076.6275087276,0.5158052232797194,9.472833396118153,79.40511365051584
0.01190081314022361,334491.93280671886,0.7276499054980097,325.1544059455915,0.018873990072211848,108491.15180497363,0.9389064542352511,5.65133183589209,80.87770152050119
0.03682573854410294,161015.61716570455,0.7593297620750659,323.0217708722852,0.21782402893816916,96279.98120622506,0.9409303132921134,9.255685129067764,100.0
0.02528777171318595,145295.2183363021,0.9431785395330505,427.50413890067034,0.07108471378960075,112875.7694355635,0.8829067258559155,5.188380571260721,100.0
0.00746427374699141,234078.89665836038,0.8612840518691052,52.08441035207129,0.17341459412866064,65835.18242318489,0.5836560426441306,9.198556164127606,56.79526662000861
0.020585569746468257,238781.28075849108,0.8318755616493867,253.49807340041323,0.12005636324059116,70719.55645194241,0.22677131834181988,1.763869865062233,44.831764267453416
0.046168065548064505,244957.55964665324,0.7612647576251195,334.5189295637887,0.016416283728283482,89718.36348150395,0.2602323701827763,9.610703174694551,84.38033887419924
0.011689822748890084,265849.64949080953,0.5384073506353897,498.5934133306763,0.25607555506230884,83584.65155880395,0.16036882964958474,7.499604703991778,54.96794513265488
0.014231283821690324,176275.08826546662,0.5164473505316427,262.43012529949965,0.28677215529868205,35913.77754855171,0.7979748550255095,4.532888347480276,58.448749178391424
0.028597562119741106,276305.09877529123,0.6803433773938967,301.83814908869806,0.08606772050604912,46373.5317445744,0.8756070589121656,9.461154621336327,80.8445031927252
0.03397997944575571,263493.66843923857,0.5114238600471552,120.26866881478566,0.36082639213522477,89303.15477191363,0.12438639325313515,2.219721619329494,37.90537502102825
0.015398365846463213,368757.09743949136,0.5088697419894639,96.84886189305823,0.40195888183286277,46069.019584890026,0.6874714970666872,2.381827810467265,37.951297706837295
0.037502011933504664,442278.5872425143,0.8735989390551462,228.73258832830467,0.33736171691961664,48448.58658742389,0.36383295723491194,8.963358185211197,66.3683090929383
0.005585086557983122,134203.41234178725,0.5935488148157123,61.93949174321887,0.09890336319400067,82473.7404872723,0.4792820955332482,8.926717110769749,54.42292407674894
0.01667405450440816,251876.96326690677,0.7656327241316634,170.6286383702943,0.31583296484607565,66847.04869721163,0.5968424627667822,4.361265291353167,61.24122851482599
0.018250959179386298,479381.32278486266,0.8436226073718923,113.05092909490364,0.4355493081899773,73868.80784245623,0.9050970042046823,7.998552559473152,61.18788675368475
0.017090481172322574,316653.6858643468,0.7850651989217663,166.04945844494102,0.07828447629568382,105143.72131193693,0.9859619626331969,5.256901823026858,75.21686189880629
0.012725567863173658,208922.93060774758,0.50827580444636,461.4344629522246,0.06769803061616915,81886.48279628283,0.3466496986184854,5.541780025157934,67.76682474967033
0.014288957229227146,104398.33146339218,0.5615985335309632,455.00838883164727,0.43820613800563246,83767.17919532774,0.640465174390288,6.650366745462555,83.97586053845234
0.012891707538055231,465764.7783699839,0.6884467362014328,222.41233771227385,0.2642696755885904,34226.937009754954,0.24965503188047147,7.380336164263705,44.74725012324243
0.016040709935659446,255718.2456167906,0.6299121815468149,210.0527224092271,0.3623324935402803,56740.95440608575,0.6097641762672075,4.760504021990997,54.32814284926661
0.03486520244131917,474731.8957299032,0.8296574437446126,146.72317036584053,0.02527973618002949,53603.76398698425,0.6355701376302293,0.5142581348425035,66.77172403823104
0.020040975086763238,408364.88149832876,0.5479692139101973,83.81200178111393,0.36681249053976567,74594.21845855787,0.7195621567849624,4.348273386037462,48.00985877049102
0.016088091495759807,427640.9270696799,0.8597371455360406,362.61341188449205,0.14335111724268174,83120.76001821784,0.4248765072460241,0.9158207332663415,59.343571035221075
0.013330981797737885,316760.37895134324,0.8928256261443837,379.50119888430254,0.40521496245211036,89290.50300396456,0.7230489080660673,8.491956515653193,80.49159313738473
0.01623506039866337,295769.9854572562,0.599544248818821,494.45060359849117,0.4725890764464405,33548.41302316553,0.7350176552641197,9.252483174156659,73.02566963854207
0.046196973391461886,113578.39143431954,0.813839120261078,183.80705331764784,0.4629541357344999,117395.2420648831,0.9498398402020906,4.742142166574638,100.0
0.04379191929451911,437819.75941402814,0.643595212959465,423.0119633678048,0.028133741010591386,83664.28906338477,0.30700795355893273,1.205668857772788,71.49474057177733
0.02029437336956298,389906.7086115046,0.529410353359524,191.88065202377464,0.27435073326391524,101165.08483550671,0.38687725263886297,6.2589137643700905,56.03348475069018
0.04486899867062842,346345.27527292183,0.6048317636391352,60.98035170044211,0.43634844821145563,31914.246976534843,0.8872315054157794,5.28937134027212,51.50099477790073
0.026594402913675902,351002.185287348,0.8931547013838523,492.8375611396828,0.38645397279361393,67599.01039506003,0.4792213020493632,7.375823015888915,85.65650870173809
0.015744971559573606,144189.64525255788,0.6595799709383494,179.25754624433677,0.15519097902343515,51024.697594491896,0.1378838706727257,0.1787393473341381,37.07732146549075
0.02229469912218568,371858.91307722795,0.5982142495392788,477.4825327776014,0.3953090570636205,38046.99020810336,0.4758226982064355,8.791183075621646,70.55198102131773
0.047512941003113464,286960.60449994786,0.7760351251448184,125.16527574143385,0.4956726268071185,50850.453124509906,0.948458596721613,6.496466489923685,75.07568388080004
0.015380141527299142,170611.2128022033,0.5992187940815789,133.89721796491455,0.39199639204770914,61511.273325005706,0.15205840890705674,9.691026301408113,55.453551656270825
0.044770364823354156,471100.9132780852,0.9477085201908959,128.25286214876928,0.2041585892623028,98241.46281336821,0.726418556248413,1.5389590633985506,70.1928527891822
0.015071792667018039,314789.76915736543,0.7668229706787664,311.038793527015,0.05482855032489989,108971.47763673423,0.3390400383298355,1.2951492128280417,61.5076961290395
0.04499366359410398,482260.59929190134,0.8879574277694527,414.28223362619514,0.33106857051312066,79577.16335482254,0.17828808392026912,4.084532130706987,62.46692265002217
0.03755390511598632,298350.2940315083,0.5364707971584416,149.08244087741508,0.344796794193202,36851.777354127014,0.8660862226438918,4.951465270139743,62.51277562237844
0.026626395979699163,336963.11386380706,0.8711064346663171,206.51414355598686,0.34222791475394115,80915.8767596212,0.3403254431524792,8.78629986355158,68.53045369283349
0.04327617780924089,446917.68038392096,0.8187633395217656,426.6559977636524,0.351761016217949,91212.66945842703,0.6567502403936659,7.527166395576412,98.49719263919468
0.012137229738188317,452348.30367957137,0.8923295874853543,63.16127736555161,0.4146502077767337,41598.28807261007,0.4016069688332278,7.435082562916078,42.13659783085194
0.04244603800809839,302987.09350433445,0.5028736422725751,179.16715992871076,0.3122941900041137,118306.75602246811,0.6686321743150015,2.5980358106415977,71.52529692585439
0.03353025663948251,315994.1518863422,0.8509304278180145,98.14128747213128,0.38290367222599375,78713.99208084992,0.9666928034730952,3.418721660386861,69.13930811525263
0.009612937759580567,474891.3948945805,0.8095485750353659,80.52667659732735,0.15747214780393998,93735.48797807534,0.16061554132189454,5.8217046017627325,45.63761083566165
0.020564737562883056,348366.20710699086,0.5205839152156307,442.1915627685693,0.48700959489692447,117199.00697571224,0.7746866485686322,1.3008624013063197,77.9050810169258
0.03574829194729274,278361.08255069936,0.6231319998267496,498.70602507097004,0.21882883809562675,70624.8321896708,0.24726143907250228,7.948095487499294,74.98913189877503
0.036215700160166994,188307.84511550417,0.5370714705271292,356.2246859336209,0.3307104949977563,54593.35742983884,0.9557772060253693,1.5105789178090023,83.27047823286743
0.023887729261675508,355410.3790656342,0.6789174790832574,173.3968410569015,0.49214904750031585,66840.06056835387,0.904689283311221,2.299546058910862,60.465753366340934
0.014589711681128749,112453.63315380455,0.7932500714191482,215.8368546756925,0.43353554242142217,72588.89160224015,0.9713740851232495,1.8552551570312115,73.37443058657321
0.03969148300898234,437913.29124675505,0.8424607959243495,331.7991447341369,0.0743099900643699,32927.35615421267,0.9287630630341182,6.166503145207381,89.21331315291475
0.04084417809392794,292608.94060502003,0.5527886850330775,106.33360649114769,0.34592699074219596,68727.53054095164,0.28047225403030307,4.915945467414369,50.53141556774428
0.017104703199579397,419023.64025487524,0.6396628815156082,254.84906708681055,0.01569406455496931,36520.219901510296,0.45324420076601635,4.799388347171235,52.940088151736234
0.03200092466536867,216665.03148372128,0.8127418487569441,437.05507873514205,0.3921269845577414,33565.694281352145,0.5324562525320461,1.0493017841817487,67.99494680908553
0.03281700804431536,380985.9882176416,0.7518419075691114,54.396881338632646,0.16996604103955604,76594.04790462402,0.17907984923035003,3.5062693120918076,38.70659702213187
0.006494139895611496,131431.3988620083,0.6786154742907182,109.72208931937716,0.2880950156481635,92051.84722235391,0.8205280291981746,2.0015024424481007,58.97031938788933
0.006421376517153892,474484.89849747595,0.5233870776431626,293.5833508854817,0.35743965453094906,108387.2211371477,0.742678238919185,8.017280830697919,60.51079355733428
0.020275258664426275,425930.0454986049,0.5360516808731038,452.66749522723745,0.27832026431533075,103556.79929662443,0.5070864560664702,6.4357769519652495,79.12652628695322
0.008673349191376531,124140.83359622552,0.6111964553045659,121.79510605093475,0.4371739476301788,49729.258862223985,0.9782787302372181,3.3689579177110685,50.62532772495678
0.013195306205991467,415879.4028569916,0.7964184989753942,274.18807240391254,0.2821281399594393,94728.16004450375,0.30560926719816883,9.963339160567418,61.815613444815774
0.013979410291811531,372091.2969725165,0.5324892840406291,63.79362599261273,0.13626461537049472,71636.06610653846,0.8814452548675424,7.271690697663081,51.35174671340265
0.038421793453999147,270197.33377923013,0.6556707466461333,216.9674433430712,0.49394828623066833,33609.827227123424,0.8803283465102038,5.786754085723934,77.80515910670263
0.026900102364111632,449369.2952326642,0.9053158388050663,239.77441709305495,0.14564562064517528,83311.5295734026,0.9211270110550218,2.106621890056666,75.68961210174109
0.033033496260356725,352624.0880370082,0.8299008600868765,109.20545830726691,0.3607542326942234,111812.92685990769,0.2617147979832178,2.3754332492387764,52.70037931090783
0.01612539834814297,448299.96050900454,0.7003873647511994,281.6678092683606,0.18602435100588519,83365.57662914347,0.2471714853265205,3.910815366517607,55.06095106369192
0.04862355450508794,203253.373080451,0.7955314990435814,196.3355289011127,0.3890018315864343,41778.62946465149,0.9728389405706902,4.5378954138363925,81.53907262907823
0.020165142939407885,431553.3463530438,0.6938993856478126,161.92142266443346,0.31240104343597475,93609.94951969013,0.2503377171108549,1.6761921628831766,40.36348812594026
0.006650214212009434,394560.8060262562,0.7987120374298122,263.58389408741624,0.42364351999490657,102510.31376550479,0.6268189279570769,8.682712805132587,60.26887096092936
0.017138732518264536,122834.74243572594,0.7390262876004644,471.4725615327327,0.029278334927569725,40989.892260902416,0.5069791254550917,9.33875017527905,79.08794128587719
0.019227024723953774,302893.923475357,0.5187077865726765,116.75444043293999,0.493448760249835,116860.6826792441,0.10444598284096866,9.51811785423239,50.561968197793924
0.02546329350352366,306238.4114317001,0.719980961115614,350.08891589574694,0.07842911483059331,32697.623088541015,0.3771369474320718,7.0468076273664675,66.97756775017194
0.014083405345532679,369372.97332996695,0.9364604207482716,92.25532210523826,0.33957503793031185,69937.5197374114,0.8813280289397548,1.771497894473859,52.581571900311054
0.04750763987633105,373299.21131585835,0.7237286438037922,328.0312580905462,0.43576344239457193,81354.87719749467,0.12734835372715317,9.309486955069778,65.15816634809295
0.03602870379642025,370605.3543108986,0.5970538185789727,346.49846160469576,0.20299355877053765,88610.9679337343,0.19593372727719166,6.5784530460303605,64.7365060034206
0.04418390526517666,412954.1936233094,0.7551573174440005,382.30214416309695,0.4404726250376605,66372.62894859296,0.39432984540691485,6.675933855635847,78.72346671121136
0.04135306738735664,404914.0539106463,0.8590161419863855,246.01249166581985,0.4107387659257606,40818.81498335476,0.5900401881647646,0.057586604981215705,58.7406724642126
0.022827771122416497,378186.8826759449,0.6748511455716556,251.9121301801388,0.12639662412842045,63592.66124664061,0.3045426645368363,0.7319592376844364,44.933999479077364
0.03215518670216201,367285.1194220065,0.7787706557043266,258.57231971025755,0.1960950322878226,107700.02846146427,0.5671736066225963,4.79181877629731,75.07910605282643
0.031107756615229958,313441.0186907514,0.7735572917570501,394.1974676939577,0.4083630119708858,94631.07686038449,0.9599713263594413,0.1823258267636163,79.58571704983923
0.013810009355759576,103025.14999125685,0.7913636213695714,454.1137470274941,0.12930632532238664,113433.1090316676,0.15424065126060477,9.344360268055143,75.49225583039296
0.026864229163384656,202710.62708820318,0.6281928058828653,188.28048421682897,0.40348268993800507,78524.5149007729,0.38017692924040325,6.103337833109183,61.788959428316836
0.03722678034004371,209049.6002934135,0.6860970956864082,104.84874200162639,0.09876318127199335,91300.60685684846,0.26329451292606426,5.251633836670601,58.541613330714625
0.030529049883300664,202625.11348054552,0.9333170938569109,267.5955410239661,0.4049363493898275,79520.38879406356,0.13907127956933726,6.3315137559402235,62.365740745722604
0.04781315039929957,340644.72805853246,0.8686349867420555,447.8929085067835,0.1217590882549769,49084.035591740394,0.6498828899658925,4.110284698067047,86.88248221584647
0.04012364818597378,209922.41421925445,0.8701764433311552,240.68221414194326,0.33709945065282054,38598.178245120136,0.6614733922089157,4.517676787372292,72.55517089606987
0.03139738084289634,167205.68309794535,0.8315931852248819,438.25868489445287,0.11620250204448006,38614.309996814554,0.12127472744170276,6.4197150044326605,62.5396100639388
0.015437619325218897,256362.39836220586,0.7675143508337778,273.54508648662625,0.49401490490529476,42279.577730105986,0.7256300986428345,4.043187681042921,65.60934198448818
0.02426898267165267,387039.1062632705,0.8115962680959663,496.0651971659847,0.07291320183252135,39369.86844457497,0.751904935415867,5.783869170064091,81.843764081712
0.008854621231839374,457676.3498656473,0.5863402961234343,195.51720295198433,0.12106163709122413,61949.667524874356,0.16248145847148404,5.190597909082704,39.093152867361184
0.00804256536164967,420142.60312894464,0.6051704368596948,293.00536157202976,0.44123875290511455,88578.96321424747,0.5796620078962018,3.243337531153756,53.145494859407734
0.049736271254952544,364735.67593975144,0.7510025378165112,378.79272960766076,0.2379507500190219,35412.81083407067,0.6060671342901188,9.576252845053801,84.46187351528708
0.012888632406094686,376001.9563282663,0.5904201598965754,291.12245801288657,0.057371460326892616,70533.38426323666,0.7805469960057214,3.4757152423898208,66.03144555315075
0.046723001876575375,193856.83274218143,0.6796921621141887,118.58720599868785,0.49631691605760386,113430.08711318657,0.5859614172525036,8.420332943764212,82.0916982521264
0.028443108977241904,349434.2752011039,0.5401059944522075,389.8716892235636,0.07257960698126506,104346.08672272756,0.8038252789033473,7.087446977429765,88.25141547076446
0.008943923604372735,474783.1292124251,0.7492110083205693,187.48593979611059,0.2045209433663989,70248.22864543521,0.6405349000245556,5.156794276964978,48.15123782685324
0.046372638794648785,298785.3931623321,0.9464711066704907,433.1412309852931,0.11217015203509453,113753.56931795247,0.2047297580969285,8.174497084911916,90.48923826821016
0.04406255105483527,422370.16004704847,0.8555136963381775,187.10561259411836,0.04965044869511357,66268.21608886453,0.2561720634878578,6.9495108890246176,65.07746964900547
